Date,Pays,Filière,Valeur (TWh),
2021-10,Lettonie,Biogaz,,
2021-11,Lettonie,Biogaz,,
2021-12,Lettonie,Biogaz,,
2022-01,Lettonie,Biogaz,,
2022-02,Lettonie,Biogaz,,
2022-03,Lettonie,Biogaz,,
2022-04,Lettonie,Biogaz,,
2022-05,Lettonie,Biogaz,,
2022-06,Lettonie,Biogaz,,
2022-07,Lettonie,Biogaz,,
2022-08,Lettonie,Biogaz,,
2022-09,Lettonie,Biogaz,,
2022-10,Lettonie,Biogaz,,
2022-11,Lettonie,Biogaz,,
2022-12,Lettonie,Biogaz,,
2023-01,Lettonie,Biogaz,,
2023-02,Lettonie,Biogaz,,
2023-03,Lettonie,Biogaz,,
2023-04,Lettonie,Biogaz,,
2023-05,Lettonie,Biogaz,,
2023-06,Lettonie,Biogaz,,
2023-07,Lettonie,Biogaz,,
2023-08,Lettonie,Biogaz,,
2023-09,Lettonie,Biogaz,,
2023-10,Lettonie,Biogaz,,
2023-11,Lettonie,Biogaz,,
2023-12,Lettonie,Biogaz,,
2024-01,Lettonie,Biogaz,,
2024-02,Lettonie,Biogaz,,
2024-03,Lettonie,Biogaz,,
2024-04,Lettonie,Biogaz,,
2024-05,Lettonie,Biogaz,,
2024-06,Lettonie,Biogaz,,
2024-07,Lettonie,Biogaz,,
2024-08,Lettonie,Biogaz,,
2024-09,Lettonie,Biogaz,,
2024-10,Lettonie,Biogaz,,
2024-11,Lettonie,Biogaz,,
2024-12,Lettonie,Biogaz,,
2025-01,Lettonie,Biogaz,,
2025-02,Lettonie,Biogaz,,
2025-03,Lettonie,Biogaz,,
2025-04,Lettonie,Biogaz,,
2025-05,Lettonie,Biogaz,,
2025-06,Lettonie,Biogaz,,
2025-07,Lettonie,Biogaz,,
2025-08,Lettonie,Biogaz,,
2025-09,Lettonie,Biogaz,,
2025-10,Lettonie,Biogaz,,
2025-11,Lettonie,Biogaz,,
2016-01,Lettonie,Biomasse,0,68723
2016-02,Lettonie,Biomasse,0,64987
2016-03,Lettonie,Biomasse,0,69672
2016-04,Lettonie,Biomasse,0,57805
2016-05,Lettonie,Biomasse,0,49674
2016-06,Lettonie,Biomasse,0,46641
2016-07,Lettonie,Biomasse,0,48248
2016-08,Lettonie,Biomasse,0,52906
2016-09,Lettonie,Biomasse,0,50678
2016-10,Lettonie,Biomasse,0,62197
2016-11,Lettonie,Biomasse,0,67534
2016-12,Lettonie,Biomasse,0,69897
2017-01,Lettonie,Biomasse,0,71389
2017-02,Lettonie,Biomasse,0,6506
2017-03,Lettonie,Biomasse,0,7042
2017-04,Lettonie,Biomasse,0,64479
2017-05,Lettonie,Biomasse,0,55911
2017-06,Lettonie,Biomasse,0,54241
2017-07,Lettonie,Biomasse,0,50952
2017-08,Lettonie,Biomasse,0,50036
2017-09,Lettonie,Biomasse,0,50934
2017-10,Lettonie,Biomasse,0,62156
2017-11,Lettonie,Biomasse,0,62833
2017-12,Lettonie,Biomasse,0,63917
2018-01,Lettonie,Biomasse,0,60444
2018-02,Lettonie,Biomasse,0,62211
2018-03,Lettonie,Biomasse,0,66656
2018-04,Lettonie,Biomasse,0,57797
2018-05,Lettonie,Biomasse,0,46431
2018-06,Lettonie,Biomasse,0,42311
2018-07,Lettonie,Biomasse,0,46666
2018-08,Lettonie,Biomasse,0,47314
2018-09,Lettonie,Biomasse,0,47113
2018-10,Lettonie,Biomasse,0,57552
2018-11,Lettonie,Biomasse,0,606
2018-12,Lettonie,Biomasse,0,65172
2019-01,Lettonie,Biomasse,0,64551
2019-02,Lettonie,Biomasse,0,58569
2019-03,Lettonie,Biomasse,0,63964
2019-04,Lettonie,Biomasse,0,53692
2019-05,Lettonie,Biomasse,0,43478
2019-06,Lettonie,Biomasse,0,40915
2019-07,Lettonie,Biomasse,0,35794
2019-08,Lettonie,Biomasse,0,38716
2019-09,Lettonie,Biomasse,0,3874
2019-10,Lettonie,Biomasse,0,49284
2019-11,Lettonie,Biomasse,0,5175
2019-12,Lettonie,Biomasse,0,53309
2020-01,Lettonie,Biomasse,0,54366
2020-02,Lettonie,Biomasse,0,51768
2020-03,Lettonie,Biomasse,0,55231
2020-04,Lettonie,Biomasse,0,47168
2020-05,Lettonie,Biomasse,0,43736
2020-06,Lettonie,Biomasse,0,36709
2020-07,Lettonie,Biomasse,0,31556
2020-08,Lettonie,Biomasse,0,32546
2020-09,Lettonie,Biomasse,0,33203
2020-10,Lettonie,Biomasse,0,38902
2020-11,Lettonie,Biomasse,0,48798
2020-12,Lettonie,Biomasse,0,52742
2021-01,Lettonie,Biomasse,0,54369
2021-02,Lettonie,Biomasse,0,49269
2021-03,Lettonie,Biomasse,0,53393
2021-04,Lettonie,Biomasse,0,45539
2021-05,Lettonie,Biomasse,0,44507
2021-06,Lettonie,Biomasse,0,35364
2021-07,Lettonie,Biomasse,0,29155
2021-08,Lettonie,Biomasse,0,32182
2021-09,Lettonie,Biomasse,0,33843
2021-10,Lettonie,Biomasse,0,39168
2021-11,Lettonie,Biomasse,0,45089
2021-12,Lettonie,Biomasse,0,46713
2022-01,Lettonie,Biomasse,0,49616
2022-02,Lettonie,Biomasse,0,43061
2022-03,Lettonie,Biomasse,0,4334
2022-04,Lettonie,Biomasse,0,31985
2022-05,Lettonie,Biomasse,0,26852
2022-06,Lettonie,Biomasse,0,21772
2022-07,Lettonie,Biomasse,0,15625
2022-08,Lettonie,Biomasse,0,1805
2022-09,Lettonie,Biomasse,0,15265
2022-10,Lettonie,Biomasse,0,20214
2022-11,Lettonie,Biomasse,0,18819
2022-12,Lettonie,Biomasse,0,21026
2023-01,Lettonie,Biomasse,0,25709
2023-02,Lettonie,Biomasse,0,23555
2023-03,Lettonie,Biomasse,0,23689
2023-04,Lettonie,Biomasse,0,16571
2023-05,Lettonie,Biomasse,0,15882
2023-06,Lettonie,Biomasse,0,1315
2023-07,Lettonie,Biomasse,0,10344
2023-08,Lettonie,Biomasse,0,15496
2023-09,Lettonie,Biomasse,0,13984
2023-10,Lettonie,Biomasse,0,17012
2023-11,Lettonie,Biomasse,0,21655
2023-12,Lettonie,Biomasse,0,24358
2024-01,Lettonie,Biomasse,0,45174
2024-02,Lettonie,Biomasse,0,39503
2024-03,Lettonie,Biomasse,0,44828
2024-04,Lettonie,Biomasse,0,35327
2024-05,Lettonie,Biomasse,0,34687
2024-06,Lettonie,Biomasse,0,3449
2024-07,Lettonie,Biomasse,0,28801
2024-08,Lettonie,Biomasse,0,3492785
2024-09,Lettonie,Biomasse,0,2674546
2024-10,Lettonie,Biomasse,0,3401348
2024-11,Lettonie,Biomasse,0,3795079
2024-12,Lettonie,Biomasse,0,427311
2025-01,Lettonie,Biomasse,0,438445
2025-02,Lettonie,Biomasse,0,4332365
2025-03,Lettonie,Biomasse,0,392772
2025-04,Lettonie,Biomasse,0,3417627
2025-05,Lettonie,Biomasse,0,3162926
2025-06,Lettonie,Biomasse,0,2524005
2025-07,Lettonie,Biomasse,0,2089874
2025-08,Lettonie,Biomasse,0,29372906927
2025-09,Lettonie,Biomasse,0,25110621252
2025-10,Lettonie,Biomasse,0,32532986742
2025-11,Lettonie,Biomasse,0,2021
2016-01,Lettonie,Eolien en mer,,
2016-02,Lettonie,Eolien en mer,,
2016-03,Lettonie,Eolien en mer,,
2016-04,Lettonie,Eolien en mer,,
2016-05,Lettonie,Eolien en mer,,
2016-06,Lettonie,Eolien en mer,,
2016-07,Lettonie,Eolien en mer,,
2016-08,Lettonie,Eolien en mer,,
2016-09,Lettonie,Eolien en mer,,
2016-10,Lettonie,Eolien en mer,,
2016-11,Lettonie,Eolien en mer,,
2016-12,Lettonie,Eolien en mer,,
2017-01,Lettonie,Eolien en mer,,
2017-02,Lettonie,Eolien en mer,,
2017-03,Lettonie,Eolien en mer,,
2017-04,Lettonie,Eolien en mer,,
2017-05,Lettonie,Eolien en mer,,
2017-06,Lettonie,Eolien en mer,,
2017-07,Lettonie,Eolien en mer,,
2017-08,Lettonie,Eolien en mer,,
2017-09,Lettonie,Eolien en mer,,
2017-10,Lettonie,Eolien en mer,,
2017-11,Lettonie,Eolien en mer,,
2017-12,Lettonie,Eolien en mer,,
2018-01,Lettonie,Eolien en mer,,
2018-02,Lettonie,Eolien en mer,,
2018-03,Lettonie,Eolien en mer,,
2018-04,Lettonie,Eolien en mer,,
2018-05,Lettonie,Eolien en mer,,
2018-06,Lettonie,Eolien en mer,,
2018-07,Lettonie,Eolien en mer,,
2018-08,Lettonie,Eolien en mer,,
2018-09,Lettonie,Eolien en mer,,
2018-10,Lettonie,Eolien en mer,,
2018-11,Lettonie,Eolien en mer,,
2018-12,Lettonie,Eolien en mer,,
2019-01,Lettonie,Eolien en mer,,
2019-02,Lettonie,Eolien en mer,,
2019-03,Lettonie,Eolien en mer,,
2019-04,Lettonie,Eolien en mer,,
2019-05,Lettonie,Eolien en mer,,
2019-06,Lettonie,Eolien en mer,,
2019-07,Lettonie,Eolien en mer,,
2019-08,Lettonie,Eolien en mer,,
2019-09,Lettonie,Eolien en mer,,
2019-10,Lettonie,Eolien en mer,,
2019-11,Lettonie,Eolien en mer,,
2019-12,Lettonie,Eolien en mer,,
2020-01,Lettonie,Eolien en mer,,
2020-02,Lettonie,Eolien en mer,,
2020-03,Lettonie,Eolien en mer,,
2020-04,Lettonie,Eolien en mer,,
2020-05,Lettonie,Eolien en mer,,
2020-06,Lettonie,Eolien en mer,,
2020-07,Lettonie,Eolien en mer,,
2020-08,Lettonie,Eolien en mer,,
2020-09,Lettonie,Eolien en mer,,
2020-10,Lettonie,Eolien en mer,,
2020-11,Lettonie,Eolien en mer,,
2020-12,Lettonie,Eolien en mer,,
2021-01,Lettonie,Eolien en mer,,
2021-02,Lettonie,Eolien en mer,,
2021-03,Lettonie,Eolien en mer,,
2021-04,Lettonie,Eolien en mer,,
2021-05,Lettonie,Eolien en mer,,
2021-06,Lettonie,Eolien en mer,,
2021-07,Lettonie,Eolien en mer,,
2021-08,Lettonie,Eolien en mer,,
2021-09,Lettonie,Eolien en mer,,
2021-10,Lettonie,Eolien en mer,,
2021-11,Lettonie,Eolien en mer,,
2021-12,Lettonie,Eolien en mer,,
2022-01,Lettonie,Eolien en mer,,
2022-02,Lettonie,Eolien en mer,,
2022-03,Lettonie,Eolien en mer,,
2022-04,Lettonie,Eolien en mer,,
2022-05,Lettonie,Eolien en mer,,
2022-06,Lettonie,Eolien en mer,,
2022-07,Lettonie,Eolien en mer,,
2022-08,Lettonie,Eolien en mer,,
2022-09,Lettonie,Eolien en mer,,
2022-10,Lettonie,Eolien en mer,,
2022-11,Lettonie,Eolien en mer,,
2022-12,Lettonie,Eolien en mer,,
2023-01,Lettonie,Eolien en mer,,
2023-02,Lettonie,Eolien en mer,,
2023-03,Lettonie,Eolien en mer,,
2023-04,Lettonie,Eolien en mer,,
2023-05,Lettonie,Eolien en mer,,
2023-06,Lettonie,Eolien en mer,,
2023-07,Lettonie,Eolien en mer,,
2023-08,Lettonie,Eolien en mer,,
2023-09,Lettonie,Eolien en mer,,
2023-10,Lettonie,Eolien en mer,,
2023-11,Lettonie,Eolien en mer,,
2023-12,Lettonie,Eolien en mer,,
2024-01,Lettonie,Eolien en mer,,
2024-02,Lettonie,Eolien en mer,,
2024-03,Lettonie,Eolien en mer,,
2024-04,Lettonie,Eolien en mer,,
2024-05,Lettonie,Eolien en mer,,
2024-06,Lettonie,Eolien en mer,,
2024-07,Lettonie,Eolien en mer,,
2024-08,Lettonie,Eolien en mer,,
2024-09,Lettonie,Eolien en mer,,
2024-10,Lettonie,Eolien en mer,,
2024-11,Lettonie,Eolien en mer,,
2024-12,Lettonie,Eolien en mer,,
2025-01,Lettonie,Eolien en mer,,
2025-02,Lettonie,Eolien en mer,,
2025-03,Lettonie,Eolien en mer,,
2025-04,Lettonie,Eolien en mer,,
2025-05,Lettonie,Eolien en mer,,
2025-06,Lettonie,Eolien en mer,,
2025-07,Lettonie,Eolien en mer,,
2025-08,Lettonie,Eolien en mer,,
2025-09,Lettonie,Eolien en mer,,
2025-10,Lettonie,Eolien en mer,,
2025-11,Lettonie,Eolien en mer,,
2016-01,Lettonie,Eolien terrestre,0,8269
2016-02,Lettonie,Eolien terrestre,0,11003
2016-03,Lettonie,Eolien terrestre,0,5585
2016-04,Lettonie,Eolien terrestre,0,10217
2016-05,Lettonie,Eolien terrestre,0,5419
2016-06,Lettonie,Eolien terrestre,0,8223
2016-07,Lettonie,Eolien terrestre,0,6746
2016-08,Lettonie,Eolien terrestre,0,9948
2016-09,Lettonie,Eolien terrestre,0,6386
2016-10,Lettonie,Eolien terrestre,0,14455
2016-11,Lettonie,Eolien terrestre,0,12392
2016-12,Lettonie,Eolien terrestre,0,17409
2017-01,Lettonie,Eolien terrestre,0,12536
2017-02,Lettonie,Eolien terrestre,0,10458
2017-03,Lettonie,Eolien terrestre,0,12288
2017-04,Lettonie,Eolien terrestre,0,8787
2017-05,Lettonie,Eolien terrestre,0,5971
2017-06,Lettonie,Eolien terrestre,0,9947
2017-07,Lettonie,Eolien terrestre,0,6673
2017-08,Lettonie,Eolien terrestre,0,10246
2017-09,Lettonie,Eolien terrestre,0,9003
2017-10,Lettonie,Eolien terrestre,0,15109
2017-11,Lettonie,Eolien terrestre,0,1039
2017-12,Lettonie,Eolien terrestre,0,14641
2018-01,Lettonie,Eolien terrestre,0,12234
2018-02,Lettonie,Eolien terrestre,0,5199
2018-03,Lettonie,Eolien terrestre,0,8661
2018-04,Lettonie,Eolien terrestre,0,10118
2018-05,Lettonie,Eolien terrestre,0,5626
2018-06,Lettonie,Eolien terrestre,0,7998
2018-07,Lettonie,Eolien terrestre,0,5154
2018-08,Lettonie,Eolien terrestre,0,6784
2018-09,Lettonie,Eolien terrestre,0,14133
2018-10,Lettonie,Eolien terrestre,0,13322
2018-11,Lettonie,Eolien terrestre,0,728
2018-12,Lettonie,Eolien terrestre,0,7815
2019-01,Lettonie,Eolien terrestre,0,10768
2019-02,Lettonie,Eolien terrestre,0,145
2019-03,Lettonie,Eolien terrestre,0,16427
2019-04,Lettonie,Eolien terrestre,0,10165
2019-05,Lettonie,Eolien terrestre,0,9509
2019-06,Lettonie,Eolien terrestre,0,6291
2019-07,Lettonie,Eolien terrestre,0,7762
2019-08,Lettonie,Eolien terrestre,0,5674
2019-09,Lettonie,Eolien terrestre,0,11777
2019-10,Lettonie,Eolien terrestre,0,11404
2019-11,Lettonie,Eolien terrestre,0,9195
2019-12,Lettonie,Eolien terrestre,0,16529
2020-01,Lettonie,Eolien terrestre,0,19929
2020-02,Lettonie,Eolien terrestre,0,19263
2020-03,Lettonie,Eolien terrestre,0,14657
2020-04,Lettonie,Eolien terrestre,0,11671
2020-05,Lettonie,Eolien terrestre,0,10943
2020-06,Lettonie,Eolien terrestre,0,5652
2020-07,Lettonie,Eolien terrestre,0,10921
2020-08,Lettonie,Eolien terrestre,0,4336
2020-09,Lettonie,Eolien terrestre,0,11252
2020-10,Lettonie,Eolien terrestre,0,12301
2020-11,Lettonie,Eolien terrestre,0,14671
2020-12,Lettonie,Eolien terrestre,0,13304
2021-01,Lettonie,Eolien terrestre,0,7821
2021-02,Lettonie,Eolien terrestre,0,8053
2021-03,Lettonie,Eolien terrestre,0,14
2021-04,Lettonie,Eolien terrestre,0,13974
2021-05,Lettonie,Eolien terrestre,0,9458
2021-06,Lettonie,Eolien terrestre,0,3868
2021-07,Lettonie,Eolien terrestre,0,6471
2021-08,Lettonie,Eolien terrestre,0,9346
2021-09,Lettonie,Eolien terrestre,0,9852
2021-10,Lettonie,Eolien terrestre,0,15362
2021-11,Lettonie,Eolien terrestre,0,12652
2021-12,Lettonie,Eolien terrestre,0,11632
2022-01,Lettonie,Eolien terrestre,0,1726
2022-02,Lettonie,Eolien terrestre,0,18138
2022-03,Lettonie,Eolien terrestre,0,7308
2022-04,Lettonie,Eolien terrestre,0,1247
2022-05,Lettonie,Eolien terrestre,0,9099
2022-06,Lettonie,Eolien terrestre,0,4774
2022-07,Lettonie,Eolien terrestre,0,12674
2022-08,Lettonie,Eolien terrestre,0,11875
2022-09,Lettonie,Eolien terrestre,0,12902
2022-10,Lettonie,Eolien terrestre,0,26742
2022-11,Lettonie,Eolien terrestre,0,15272
2022-12,Lettonie,Eolien terrestre,0,23199
2023-01,Lettonie,Eolien terrestre,0,31704
2023-02,Lettonie,Eolien terrestre,0,2407
2023-03,Lettonie,Eolien terrestre,0,29959
2023-04,Lettonie,Eolien terrestre,0,1732
2023-05,Lettonie,Eolien terrestre,0,13705
2023-06,Lettonie,Eolien terrestre,0,9079
2023-07,Lettonie,Eolien terrestre,0,21043
2023-08,Lettonie,Eolien terrestre,0,13627
2023-09,Lettonie,Eolien terrestre,0,17068
2023-10,Lettonie,Eolien terrestre,0,34671
2023-11,Lettonie,Eolien terrestre,0,17039
2023-12,Lettonie,Eolien terrestre,0,22554
2024-01,Lettonie,Eolien terrestre,0,36704
2024-02,Lettonie,Eolien terrestre,0,2623
2024-03,Lettonie,Eolien terrestre,0,22897
2024-04,Lettonie,Eolien terrestre,0,2118
2024-05,Lettonie,Eolien terrestre,0,13758
2024-06,Lettonie,Eolien terrestre,0,13963
2024-07,Lettonie,Eolien terrestre,0,16958
2024-08,Lettonie,Eolien terrestre,0,1362793
2024-09,Lettonie,Eolien terrestre,0,1516974
2024-10,Lettonie,Eolien terrestre,0,2433827
2024-11,Lettonie,Eolien terrestre,0,3049465
2024-12,Lettonie,Eolien terrestre,0,3791357
2025-01,Lettonie,Eolien terrestre,0,313052
2025-02,Lettonie,Eolien terrestre,0,1222522
2025-03,Lettonie,Eolien terrestre,0,2468732
2025-04,Lettonie,Eolien terrestre,0,1752475
2025-05,Lettonie,Eolien terrestre,0,1567131
2025-06,Lettonie,Eolien terrestre,0,1292645
2025-07,Lettonie,Eolien terrestre,0,660749
2025-08,Lettonie,Eolien terrestre,0,8461051088
2025-09,Lettonie,Eolien terrestre,0,14483867242
2025-10,Lettonie,Eolien terrestre,0,13472740943
2025-11,Lettonie,Eolien terrestre,0,15559
2016-01,Lettonie,Solaire,,
2016-02,Lettonie,Solaire,,
2016-03,Lettonie,Solaire,,
2016-04,Lettonie,Solaire,,
2016-05,Lettonie,Solaire,,
2016-06,Lettonie,Solaire,,
2016-07,Lettonie,Solaire,,
2016-08,Lettonie,Solaire,,
2016-09,Lettonie,Solaire,,
2016-10,Lettonie,Solaire,,
2016-11,Lettonie,Solaire,,
2016-12,Lettonie,Solaire,,
2017-01,Lettonie,Solaire,,
2017-02,Lettonie,Solaire,,
2017-03,Lettonie,Solaire,,
2017-04,Lettonie,Solaire,,
2017-05,Lettonie,Solaire,,
2017-06,Lettonie,Solaire,,
2017-07,Lettonie,Solaire,,
2017-08,Lettonie,Solaire,,
2017-09,Lettonie,Solaire,,
2017-10,Lettonie,Solaire,,
2017-11,Lettonie,Solaire,,
2017-12,Lettonie,Solaire,,
2018-01,Lettonie,Solaire,,
2018-02,Lettonie,Solaire,,
2018-03,Lettonie,Solaire,,
2018-04,Lettonie,Solaire,,
2018-05,Lettonie,Solaire,,
2018-06,Lettonie,Solaire,,
2018-07,Lettonie,Solaire,,
2018-08,Lettonie,Solaire,,
2018-09,Lettonie,Solaire,,
2018-10,Lettonie,Solaire,,
2018-11,Lettonie,Solaire,,
2018-12,Lettonie,Solaire,,
2019-01,Lettonie,Solaire,,
2019-02,Lettonie,Solaire,,
2019-03,Lettonie,Solaire,,
2019-04,Lettonie,Solaire,,
2019-05,Lettonie,Solaire,,
2019-06,Lettonie,Solaire,,
2019-07,Lettonie,Solaire,,
2019-08,Lettonie,Solaire,,
2019-09,Lettonie,Solaire,,
2019-10,Lettonie,Solaire,,
2019-11,Lettonie,Solaire,,
2019-12,Lettonie,Solaire,,
2020-01,Lettonie,Solaire,,
2020-02,Lettonie,Solaire,,
2020-03,Lettonie,Solaire,,
2020-04,Lettonie,Solaire,,
2020-05,Lettonie,Solaire,,
2020-06,Lettonie,Solaire,,
2020-07,Lettonie,Solaire,,
2020-08,Lettonie,Solaire,,
2020-09,Lettonie,Solaire,,
2020-10,Lettonie,Solaire,,
2020-11,Lettonie,Solaire,,
2020-12,Lettonie,Solaire,,
2021-01,Lettonie,Solaire,,
2021-02,Lettonie,Solaire,,
2021-03,Lettonie,Solaire,,
2021-04,Lettonie,Solaire,,
2021-05,Lettonie,Solaire,,
2021-06,Lettonie,Solaire,,
2021-07,Lettonie,Solaire,,
2021-08,Lettonie,Solaire,,
2021-09,Lettonie,Solaire,,
2021-10,Lettonie,Solaire,,
2021-11,Lettonie,Solaire,,
2021-12,Lettonie,Solaire,,
2022-01,Lettonie,Solaire,,
2022-02,Lettonie,Solaire,,
2022-03,Lettonie,Solaire,,
2022-04,Lettonie,Solaire,,
2022-05,Lettonie,Solaire,,
2022-06,Lettonie,Solaire,,
2022-07,Lettonie,Solaire,,
2022-08,Lettonie,Solaire,,
2022-09,Lettonie,Solaire,,
2022-10,Lettonie,Solaire,,
2022-11,Lettonie,Solaire,,
2022-12,Lettonie,Solaire,,
2023-01,Lettonie,Solaire,,
2023-02,Lettonie,Solaire,,
2023-03,Lettonie,Solaire,,
2023-04,Lettonie,Solaire,,
2023-05,Lettonie,Solaire,,
2023-06,Lettonie,Solaire,,
2023-07,Lettonie,Solaire,,
2023-08,Lettonie,Solaire,,
2023-09,Lettonie,Solaire,,
2023-10,Lettonie,Solaire,,
2023-11,Lettonie,Solaire,,
2023-12,Lettonie,Solaire,,
2024-01,Lettonie,Solaire,0,1237
2024-02,Lettonie,Solaire,0,4007
2024-03,Lettonie,Solaire,0,22542
2024-04,Lettonie,Solaire,0,26535
2024-05,Lettonie,Solaire,0,61704
2024-06,Lettonie,Solaire,0,63637
2024-07,Lettonie,Solaire,0,60462
2024-08,Lettonie,Solaire,0,6565911
2024-09,Lettonie,Solaire,0,5460517
2024-10,Lettonie,Solaire,0,2733971
2024-11,Lettonie,Solaire,0,66789
2024-12,Lettonie,Solaire,0,337397
2025-01,Lettonie,Solaire,0,375839
2025-02,Lettonie,Solaire,0,1658971
2025-03,Lettonie,Solaire,0,4860554
2025-04,Lettonie,Solaire,0,7743049
2025-05,Lettonie,Solaire,0,8450733
2025-06,Lettonie,Solaire,0,8459973
2025-07,Lettonie,Solaire,0,10649058
2025-08,Lettonie,Solaire,0,101227213348
2025-09,Lettonie,Solaire,0,84002567255
2025-10,Lettonie,Solaire,0,48912294133
2025-11,Lettonie,Solaire,0,13442
2016-01,Lettonie,Hydraulique,0,72333
2016-02,Lettonie,Hydraulique,0,228053
2016-03,Lettonie,Hydraulique,0,298235
2016-04,Lettonie,Hydraulique,0,372258
2016-05,Lettonie,Hydraulique,0,320719
2016-06,Lettonie,Hydraulique,0,145661
2016-07,Lettonie,Hydraulique,0,106006
2016-08,Lettonie,Hydraulique,0,167008
2016-09,Lettonie,Hydraulique,0,83821
2016-10,Lettonie,Hydraulique,0,92114
2016-11,Lettonie,Hydraulique,0,249682
2016-12,Lettonie,Hydraulique,0,299911
2017-01,Lettonie,Hydraulique,0,256688
2017-02,Lettonie,Hydraulique,0,171549
2017-03,Lettonie,Hydraulique,0,717123
2017-04,Lettonie,Hydraulique,0,522856
2017-05,Lettonie,Hydraulique,0,409937
2017-06,Lettonie,Hydraulique,0,151597
2017-07,Lettonie,Hydraulique,0,162247
2017-08,Lettonie,Hydraulique,0,218713
2017-09,Lettonie,Hydraulique,0,341356
2017-10,Lettonie,Hydraulique,0,362436
2017-11,Lettonie,Hydraulique,0,446476
2017-12,Lettonie,Hydraulique,0,469159
2018-01,Lettonie,Hydraulique,0,520359
2018-02,Lettonie,Hydraulique,0,242656
2018-03,Lettonie,Hydraulique,0,23979
2018-04,Lettonie,Hydraulique,0,605868
2018-05,Lettonie,Hydraulique,0,272082
2018-06,Lettonie,Hydraulique,0,82159
2018-07,Lettonie,Hydraulique,0,74879
2018-08,Lettonie,Hydraulique,0,63608
2018-09,Lettonie,Hydraulique,0,52521
2018-10,Lettonie,Hydraulique,0,55514
2018-11,Lettonie,Hydraulique,0,77721
2018-12,Lettonie,Hydraulique,0,7621
2019-01,Lettonie,Hydraulique,0,81113
2019-02,Lettonie,Hydraulique,0,144463
2019-03,Lettonie,Hydraulique,0,375978
2019-04,Lettonie,Hydraulique,0,289052
2019-05,Lettonie,Hydraulique,0,169117
2019-06,Lettonie,Hydraulique,0,74502
2019-07,Lettonie,Hydraulique,0,63385
2019-08,Lettonie,Hydraulique,0,85873
2019-09,Lettonie,Hydraulique,0,75652
2019-10,Lettonie,Hydraulique,0,150025
2019-11,Lettonie,Hydraulique,0,263475
2019-12,Lettonie,Hydraulique,0,260298
2020-01,Lettonie,Hydraulique,0,385617
2020-02,Lettonie,Hydraulique,0,354668
2020-03,Lettonie,Hydraulique,0,474633
2020-04,Lettonie,Hydraulique,0,207467
2020-05,Lettonie,Hydraulique,0,209667
2020-06,Lettonie,Hydraulique,0,16443
2020-07,Lettonie,Hydraulique,0,112938
2020-08,Lettonie,Hydraulique,0,73512
2020-09,Lettonie,Hydraulique,0,10828
2020-10,Lettonie,Hydraulique,0,112263
2020-11,Lettonie,Hydraulique,0,142215
2020-12,Lettonie,Hydraulique,0,171656
2021-01,Lettonie,Hydraulique,0,187929
2021-02,Lettonie,Hydraulique,0,190745
2021-03,Lettonie,Hydraulique,0,389065
2021-04,Lettonie,Hydraulique,0,504379
2021-05,Lettonie,Hydraulique,0,42302
2021-06,Lettonie,Hydraulique,0,179893
2021-07,Lettonie,Hydraulique,0,73185
2021-08,Lettonie,Hydraulique,0,69765
2021-09,Lettonie,Hydraulique,0,78905
2021-10,Lettonie,Hydraulique,0,90917
2021-11,Lettonie,Hydraulique,0,163545
2021-12,Lettonie,Hydraulique,0,273507
2022-01,Lettonie,Hydraulique,0,224402
2022-02,Lettonie,Hydraulique,0,309542
2022-03,Lettonie,Hydraulique,0,350643
2022-04,Lettonie,Hydraulique,0,558542
2022-05,Lettonie,Hydraulique,0,309452
2022-06,Lettonie,Hydraulique,0,208096
2022-07,Lettonie,Hydraulique,0,13773
2022-08,Lettonie,Hydraulique,0,77356
2022-09,Lettonie,Hydraulique,0,55995
2022-10,Lettonie,Hydraulique,0,116987
2022-11,Lettonie,Hydraulique,0,153377
2022-12,Lettonie,Hydraulique,0,156487
2023-01,Lettonie,Hydraulique,0,640727
2023-02,Lettonie,Hydraulique,0,359611
2023-03,Lettonie,Hydraulique,0,571089
2023-04,Lettonie,Hydraulique,0,89371
2023-05,Lettonie,Hydraulique,0,276049
2023-06,Lettonie,Hydraulique,0,81934
2023-07,Lettonie,Hydraulique,0,56716
2023-08,Lettonie,Hydraulique,0,77364
2023-09,Lettonie,Hydraulique,0,66017
2023-10,Lettonie,Hydraulique,0,99414
2023-11,Lettonie,Hydraulique,0,253699
2023-12,Lettonie,Hydraulique,0,335458
2024-01,Lettonie,Hydraulique,0,338971
2024-02,Lettonie,Hydraulique,0,387523
2024-03,Lettonie,Hydraulique,0,695921
2024-04,Lettonie,Hydraulique,0,666393
2024-05,Lettonie,Hydraulique,0,377764
2024-06,Lettonie,Hydraulique,0,123745
2024-07,Lettonie,Hydraulique,0,103729
2024-08,Lettonie,Hydraulique,0,9710829
2024-09,Lettonie,Hydraulique,0,5708335
2024-10,Lettonie,Hydraulique,0,6924546
2024-11,Lettonie,Hydraulique,0,11692296
2024-12,Lettonie,Hydraulique,0,15635023
2025-01,Lettonie,Hydraulique,0,34017179
2025-02,Lettonie,Hydraulique,0,22548144
2025-03,Lettonie,Hydraulique,0,2827279
2025-04,Lettonie,Hydraulique,0,227959
2025-05,Lettonie,Hydraulique,0,25257797
2025-06,Lettonie,Hydraulique,0,35369309
2025-07,Lettonie,Hydraulique,0,266997
2025-08,Lettonie,Hydraulique,0,229158297758
